D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_04_115.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_04_115.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_04_115.jpg, -0.8171713, 1, 0, 20.50943
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_04_227.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_04_227.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_04_227.jpg, -0.5218233, 1, 0, 21.47755
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_04_338.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_04_338.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_04_338.jpg, -0.1402663, 1, 0, 22.70008
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_04_444.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_04_444.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_04_444.jpg, 0, 1, 0, 23.63414
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_04_545.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_04_545.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_04_545.jpg, 0, 1, 0, 24.60221
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_04_650.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_04_650.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_04_650.jpg, 0, 1, 0, 25.75233
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_04_759.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_04_759.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_04_759.jpg, -0.1135413, 1, 0, 26.69852
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_04_867.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_04_867.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_04_867.jpg, -0.3939773, 1, 0, 27.5327
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_04_979.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_04_979.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_04_979.jpg, -0.1044486, 1, 0, 28.62647
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_05_079.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_05_079.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_05_079.jpg, 0, 1, 0, 29.5339
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_05_186.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_05_186.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_05_186.jpg, 0, 1, 0, 30.19035
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_05_296.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_05_296.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_05_296.jpg, 0, 1, 0, 30.1901
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_05_410.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_05_410.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_05_410.jpg, -0.1272231, 1, 0, 30.18639
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_05_517.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_05_517.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_05_517.jpg, -0.4478115, 1, 0, 30.15138
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_05_628.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_05_628.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_05_628.jpg, -0.5281995, 1, 0, 30.1658
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_05_743.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_05_743.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_05_743.jpg, -0.1847496, 1, 0, 30.19578
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_05_853.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_05_853.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_05_853.jpg, 0, 1, 0, 30.18815
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_05_966.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_05_966.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_05_966.jpg, 0, 1, 0, 30.19034
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_06_078.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_06_078.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_06_078.jpg, 0, 1, 0, 30.1907
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_06_181.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_06_181.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_06_181.jpg, 0, 1, 0, 30.1907
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_06_288.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_06_288.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_06_288.jpg, -0.0463989, 1, 0, 30.19027
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_06_402.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_06_402.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_06_402.jpg, -0.3336693, 1, 0, 30.16957
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_06_506.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_06_506.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_06_506.jpg, -0.05462042, 1, 0, 30.19162
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_06_608.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_06_608.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_06_608.jpg, 0, 1, 0, 30.19019
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_06_713.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_06_713.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_06_713.jpg, 0, 1, 0, 30.19032
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_06_820.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_06_820.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_06_820.jpg, 0, 1, 0, 30.19034
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_06_927.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_06_927.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_06_927.jpg, 0, 1, 0, 30.19029
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_07_029.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_07_029.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_07_029.jpg, 0, 1, 0, 30.19029
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_07_134.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_07_134.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_07_134.jpg, 0, 1, 0, 30.19029
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_07_243.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_07_243.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_07_243.jpg, 0, 1, 0, 30.19062
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_07_349.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_07_349.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_07_349.jpg, 0, 1, 0, 30.19028
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_07_455.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_07_455.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_07_455.jpg, 0, 1, 0, 30.1909
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_07_564.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_07_564.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_07_564.jpg, -0.2827437, 1, 0, 30.17229
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_07_667.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_07_667.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_07_667.jpg, -0.05935709, 1, 0, 30.19064
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_07_779.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_07_779.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_07_779.jpg, 0, 1, 0, 30.19005
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_07_880.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_07_880.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_07_880.jpg, 0, 1, 0, 30.19026
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_07_983.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_07_983.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_07_983.jpg, 0, 1, 0, 30.1903
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_08_093.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_08_093.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_08_093.jpg, 0, 1, 0, 30.19029
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_08_201.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_08_201.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_08_201.jpg, -0.3238686, 1, 0, 30.16636
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_08_315.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_08_315.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_08_315.jpg, 0, 1, 0, 30.18913
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_08_426.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_08_426.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_08_426.jpg, 0, 1, 0, 30.19011
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_08_531.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_08_531.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_08_531.jpg, 0, 1, 0, 30.19028
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_08_643.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_08_643.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_08_643.jpg, 0, 1, 0, 30.19031
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_08_755.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_08_755.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_08_755.jpg, 0, 1, 0, 30.1903
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_08_861.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_08_861.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_08_861.jpg, -0.3218973, 1, 0, 30.1666
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_08_973.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_08_973.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_08_973.jpg, 0, 1, 0, 30.18923
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_09_083.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_09_083.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_09_083.jpg, 0, 1, 0, 30.19017
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_09_194.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_09_194.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_09_194.jpg, 0, 1, 0, 30.1903
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_09_297.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_09_297.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_09_297.jpg, 0, 1, 0, 30.19038
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_09_399.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_09_399.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_09_399.jpg, -0.1101093, 1, 0, 30.18722
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_09_515.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_09_515.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_09_515.jpg, -0.4625967, 1, 0, 30.14752
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_09_626.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_09_626.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_09_626.jpg, -0.1318827, 1, 0, 30.19206
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_09_737.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_09_737.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_09_737.jpg, 0, 1, 0, 30.18941
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_09_846.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_09_846.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_09_846.jpg, 0, 1, 0, 30.1902
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_09_955.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_09_955.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_09_955.jpg, 0, 1, 0, 30.1903
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_10_066.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_10_066.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_10_066.jpg, 0, 1, 0, 30.19043
D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\center_2025_05_06_11_16_10_181.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\left_2025_05_06_11_16_10_181.jpg, D:\Udacity AGV Simulator\Autonomous Driving Data\IMG\right_2025_05_06_11_16_10_181.jpg, -0.0631884, 1, 0, 30.18932
